customer_id,customer_name,signup_date,country,segment,age_group,last_purchase_date,frequency,monetary_sgd,avg_basket_sgd,categories_purchased,recency_days,tenure_days,churned,recency_days_quartile,frequency_quartile,monetary_sgd_quartile
CUST105390,Siti Chong,2025-05-30,Indonesia,Mainstream,45-54,2026-06-21,9,954.7,106.08,4,38,425,0.0,2,1,2
CUST105391,Farhan Wong,2025-08-06,Malaysia,Mainstream,45-54,2026-07-04,9,710.08,78.9,4,25,357,0.0,2,1,3
CUST105392,Haziq Goh,2026-02-20,Malaysia,Budget,55+,2026-07-18,7,886.16,126.59,5,11,159,0.0,1,2,2
CUST105393,Wei Ming Lee,2026-04-11,Thailand,Mainstream,35-44,2026-07-15,8,731.73,91.47,5,14,109,0.0,1,2,3
CUST105394,Arif Lee,2025-08-23,Indonesia,Premium,35-44,2026-07-25,12,1253.66,104.47,6,4,340,0.0,1,1,2
CUST105395,Zhi Hao Lee,2025-11-10,Singapore,Premium,35-44,2026-07-19,18,2368.06,131.56,7,10,261,0.0,1,1,1
CUST105396,Priya Rahman,2025-07-05,Indonesia,Budget,45-54,2026-02-21,3,116.3,38.77,3,158,389,1.0,4,4,4
CUST105397,Kumar Rahman,2026-03-31,Singapore,Premium,45-54,2026-07-09,12,1519.53,126.63,5,20,120,0.0,2,1,1
CUST105398,Jia Xin Yusof,2026-02-11,Singapore,Budget,45-54,2026-07-22,5,546.38,109.28,3,7,168,0.0,1,3,3
CUST105399,Hui Ling Tan,2026-05-08,Indonesia,Mainstream,25-34,2026-04-25,6,618.97,103.16,4,95,82,1.0,4,2,3
CUST105400,Ahmad Yusof,2025-09-23,Singapore,Budget,45-54,2026-06-30,5,425.78,85.16,4,29,309,0.0,2,3,4
CUST105401,Kumar Binte Ismail,2026-01-09,Singapore,Mainstream,45-54,2026-07-10,7,622.94,88.99,5,19,201,0.0,2,2,3
CUST105402,Zhi Hao Wong,2026-02-16,Thailand,Budget,35-44,2026-03-16,4,269.1,67.28,4,135,163,1.0,4,3,4
CUST105403,Ravi Bin Abdullah,2025-06-23,Indonesia,Budget,25-34,2026-04-10,4,535.63,133.91,3,110,401,1.0,4,3,3
CUST105404,Arif Chong,2025-07-31,Thailand,Budget,45-54,2026-06-03,2,398.91,199.46,2,56,363,0.0,3,4,4
CUST105405,Jia Xin Yusof,2026-02-26,Thailand,Premium,45-54,2026-06-21,5,694.01,138.8,4,38,153,0.0,2,3,3
CUST105406,Ahmad Wong,2025-03-06,Singapore,Mainstream,25-34,2025-12-13,2,651.99,326.0,2,228,510,1.0,4,4,3
CUST105407,Nur Aisyah Bin Abdullah,2025-11-21,Malaysia,Mainstream,35-44,2026-07-02,11,985.48,89.59,6,27,250,0.0,2,1,2
CUST105408,Xin Yi Binte Ismail,2025-11-22,Malaysia,Mainstream,35-44,2026-07-02,9,1288.15,143.13,4,27,249,0.0,2,1,2
CUST105409,Ahmad Osman,2025-08-15,Indonesia,Budget,35-44,2026-04-16,6,1172.24,195.37,6,104,348,1.0,4,2,2
CUST105410,Suresh Rahman,2026-04-19,Singapore,Budget,25-34,2026-03-31,7,847.39,121.06,4,120,101,1.0,4,2,3
CUST105411,Arif Chua,2025-09-26,Singapore,Budget,25-34,2026-02-15,4,274.58,68.65,3,164,306,1.0,4,3,4
CUST105412,Aina Rahman,2025-05-30,Singapore,Mainstream,45-54,2026-07-09,6,1379.06,229.84,4,20,425,0.0,2,2,2
CUST105413,Divya Bin Abdullah,2026-04-27,Indonesia,Premium,55+,2026-07-04,10,1548.88,154.89,5,25,93,0.0,2,1,1
CUST105414,Ravi Yusof,2025-06-12,Singapore,Budget,25-34,2026-06-12,5,755.86,151.17,4,47,412,0.0,3,3,3
CUST105415,Kumar Kaur,2026-07-01,Malaysia,Mainstream,55+,2026-07-28,8,488.92,61.11,5,1,28,0.0,1,2,3
CUST105416,Priya Tan,2025-05-15,Thailand,Mainstream,35-44,2026-04-14,5,246.85,49.37,3,106,440,1.0,4,3,4
CUST105417,Arif Goh,2026-07-04,Indonesia,Premium,25-34,2026-07-18,11,1679.08,152.64,5,11,25,0.0,1,1,1
CUST105418,Mei Ling Bin Abdullah,2026-03-24,Malaysia,Budget,35-44,2025-09-16,2,160.32,80.16,2,316,127,1.0,4,4,4
CUST105419,Wei Ming Wong,2025-11-16,Singapore,Premium,18-24,2026-06-27,9,885.91,98.43,5,32,255,0.0,2,1,2
CUST105420,Nabila Wong,2025-05-07,Thailand,Mainstream,18-24,2026-07-10,10,1656.45,165.64,5,19,448,0.0,2,1,1
CUST105421,Nabila Kaur,2025-02-20,Malaysia,Mainstream,55+,2026-04-11,8,646.01,80.75,6,109,524,1.0,4,2,3
CUST105422,Xin Yi Chua,2025-08-21,Malaysia,Mainstream,35-44,2026-07-15,8,553.78,69.22,5,14,342,0.0,1,2,3
CUST105423,Wei Ming Tan,2026-04-25,Thailand,Budget,25-34,2026-07-25,15,3017.61,201.17,6,4,95,0.0,1,1,1
CUST105424,Chen Wei Muthu,2025-10-20,Singapore,Mainstream,35-44,2026-05-28,8,2018.85,252.36,4,62,282,0.0,3,2,1
CUST105425,Arif Nair,2025-01-01,Malaysia,Mainstream,35-44,2026-03-15,12,1152.9,96.08,7,136,574,1.0,4,1,2
CUST105426,Chen Wei Goh,2026-05-25,Singapore,Mainstream,35-44,2026-07-26,5,595.95,119.19,5,3,65,0.0,1,3,3
CUST105427,Kumar Osman,2025-02-22,Singapore,Premium,25-34,2026-07-26,14,1171.0,83.64,6,3,522,0.0,1,1,2
CUST105428,Zhi Hao Muthu,2025-10-21,Malaysia,Mainstream,25-34,2026-07-27,9,2427.33,269.7,4,2,281,0.0,1,1,1
CUST105429,Arif Nair,2026-07-27,Indonesia,Budget,35-44,2026-03-22,5,333.8,66.76,3,129,2,1.0,4,3,4
CUST105430,Wei Ming Wong,2025-03-09,Singapore,Budget,35-44,2026-06-26,3,901.24,300.41,3,33,507,0.0,2,4,2
CUST105431,Wei Ming Lee,2026-07-10,Indonesia,Premium,55+,2026-07-25,13,1399.64,107.66,6,4,19,0.0,1,1,2
CUST105432,Haziq Nair,2025-11-02,Indonesia,Mainstream,25-34,2025-09-06,2,259.76,129.88,2,326,269,1.0,4,4,4
CUST105433,Priya Lee,2026-03-09,Thailand,Premium,45-54,2026-05-22,11,1475.91,134.17,7,68,142,0.0,3,1,1
CUST105434,Jia Xin Yusof,2025-05-29,Singapore,Budget,55+,2026-07-24,8,1354.01,169.25,6,5,426,0.0,1,2,2
CUST105435,Kumar Lim,2026-06-19,Indonesia,Mainstream,25-34,2026-06-27,8,1126.18,140.77,6,32,40,0.0,2,2,2
CUST105436,Ahmad Osman,2026-05-24,Singapore,Premium,18-24,2026-07-23,12,2016.09,168.01,6,6,66,0.0,1,1,1
CUST105437,Mei Ling Binte Ismail,2025-07-07,Indonesia,Mainstream,35-44,2026-05-25,3,195.76,65.25,3,65,387,0.0,3,4,4
CUST105438,Wei Ming Goh,2024-08-03,Malaysia,Budget,45-54,2026-06-29,7,677.41,96.77,6,30,725,0.0,2,2,3
CUST105439,Xin Yi Bin Abdullah,2026-07-01,Indonesia,Budget,18-24,2026-05-06,2,71.49,35.74,2,84,28,0.0,4,4,4
CUST105440,Hui Ling Lim,2025-08-27,Singapore,Premium,25-34,2026-07-07,11,2093.48,190.32,6,22,336,0.0,2,1,1
CUST105441,Jia Xin Osman,2024-12-21,Malaysia,Mainstream,35-44,2026-07-25,2,143.36,71.68,2,4,585,0.0,1,4,4
CUST105442,Nur Aisyah Osman,2025-12-29,Singapore,Budget,45-54,2026-07-15,5,593.2,118.64,4,14,212,0.0,1,3,3
CUST105443,Wei Ming Chua,2025-08-04,Singapore,Mainstream,18-24,2026-05-14,3,648.49,216.16,3,76,359,0.0,3,4,3
CUST105444,Kumar Goh,2024-11-24,Malaysia,Budget,25-34,2026-05-25,5,924.02,184.8,5,65,612,0.0,3,3,2
CUST105445,Mei Ling Rahman,2025-02-13,Singapore,Budget,25-34,2026-04-04,5,355.33,71.07,4,116,531,1.0,4,3,4
CUST105446,Siti Osman,2025-12-27,Indonesia,Budget,55+,2026-06-11,3,505.32,168.44,3,48,214,0.0,3,4,3
CUST105447,Farhan Wong,2025-01-27,Indonesia,Budget,35-44,2026-05-30,7,648.99,92.71,4,60,548,0.0,3,2,3
CUST105448,Ravi Chong,2025-03-23,Malaysia,Mainstream,35-44,2026-07-07,8,940.09,117.51,5,22,493,0.0,2,2,2
CUST105449,Aina Lee,2025-07-25,Indonesia,Budget,45-54,2026-07-12,5,670.61,134.12,3,17,369,0.0,2,3,3
CUST105450,Hui Ling Tan,2025-09-10,Indonesia,Mainstream,35-44,2026-05-27,5,900.1,180.02,4,63,322,0.0,3,3,2
CUST105451,Wei Ming Chong,2024-09-22,Thailand,Mainstream,55+,2026-07-22,7,567.83,81.12,5,7,675,0.0,1,2,3
CUST105452,Ahmad Chua,2024-10-29,Singapore,Budget,25-34,2026-07-07,5,612.32,122.46,3,22,638,0.0,2,3,3
CUST105453,Suresh Bin Abdullah,2024-08-06,Malaysia,Budget,18-24,2026-06-27,2,170.35,85.18,2,32,722,0.0,2,4,4
CUST105454,Nabila Muthu,2025-03-23,Indonesia,Budget,25-34,2026-03-08,6,1305.59,217.6,5,143,493,1.0,4,2,2
CUST105455,Zhi Hao Kaur,2025-11-09,Singapore,Mainstream,25-34,2026-06-28,10,1225.09,122.51,7,31,262,0.0,2,1,2
CUST105456,Nur Aisyah Bin Abdullah,2026-05-10,Singapore,Premium,45-54,2026-07-24,14,1889.03,134.93,7,5,80,0.0,1,1,1
CUST105457,Wei Ming Nair,2026-04-29,Singapore,Mainstream,35-44,2026-05-13,5,489.89,97.98,3,77,91,0.0,3,3,3
CUST105458,Farhan Bin Abdullah,2024-09-03,Malaysia,Mainstream,25-34,2026-06-09,10,2037.41,203.74,5,50,694,0.0,3,1,1
CUST105459,Arif Tan,2025-11-06,Malaysia,Premium,45-54,2026-07-15,11,2272.94,206.63,6,14,265,0.0,1,1,1
CUST105460,Zhi Hao Yusof,2026-05-10,Indonesia,Mainstream,35-44,2026-05-27,9,1988.79,220.98,6,63,80,0.0,3,1,1
CUST105461,Zhi Hao Lim,2026-02-16,Malaysia,Mainstream,35-44,2026-03-07,11,940.71,85.52,5,144,163,1.0,4,1,2
CUST105462,Wei Ming Lim,2026-07-14,Indonesia,Mainstream,25-34,2026-07-25,7,1289.73,184.25,4,4,15,0.0,1,2,2
CUST105463,Xin Yi Chua,2025-07-07,Singapore,Budget,55+,2026-03-27,9,1052.08,116.9,4,124,387,1.0,4,1,2
CUST105464,Kumar Tan,2025-05-24,Indonesia,Budget,35-44,2026-05-18,4,730.26,182.56,4,72,431,0.0,3,3,3
CUST105465,Priya Osman,2025-10-26,Indonesia,Mainstream,45-54,2026-06-14,6,1302.62,217.1,4,45,276,0.0,3,2,2
CUST105466,Arif Chua,2025-02-01,Singapore,Mainstream,45-54,2026-07-18,5,721.39,144.28,4,11,543,0.0,1,3,3
CUST105467,Mei Ling Bin Abdullah,2025-08-13,Singapore,Budget,35-44,2026-02-19,2,335.71,167.86,2,160,350,1.0,4,4,4
CUST105468,Chen Wei Kaur,2024-08-28,Singapore,Premium,18-24,2026-05-02,14,2792.03,199.43,5,88,700,0.0,4,1,1
CUST105469,Aina Lim,2025-01-18,Thailand,Budget,35-44,2026-05-29,5,559.89,111.98,4,61,557,0.0,3,3,3
CUST105470,Jia Xin Nair,2026-06-05,Singapore,Mainstream,18-24,2026-06-26,8,1545.17,193.15,4,33,54,0.0,2,2,1
CUST105471,Zhi Hao Tan,2026-01-10,Singapore,Premium,55+,2026-07-24,23,2990.29,130.01,7,5,200,0.0,1,1,1
CUST105472,Zhi Hao Goh,2025-01-25,Singapore,Budget,25-34,2026-04-10,7,949.19,135.6,3,110,550,1.0,4,2,2
CUST105473,Xin Yi Binte Ismail,2025-07-02,Singapore,Premium,25-34,2026-06-27,13,1238.66,95.28,6,32,392,0.0,2,1,2
CUST105474,Chen Wei Yusof,2025-01-26,Malaysia,Mainstream,35-44,2026-05-24,6,1269.25,211.54,5,66,549,0.0,3,2,2
CUST105475,Hui Ling Lim,2025-11-27,Indonesia,Mainstream,35-44,2026-05-19,7,840.37,120.05,5,71,244,0.0,3,2,3
CUST105476,Chen Wei Binte Ismail,2026-07-02,Malaysia,Premium,35-44,2026-07-20,12,1638.71,136.56,5,9,27,0.0,1,1,1
CUST105477,Hui Ling Lee,2025-01-02,Indonesia,Mainstream,45-54,2026-07-24,7,639.17,91.31,5,5,573,0.0,1,2,3
CUST105478,Ahmad Chong,2025-01-02,Singapore,Mainstream,45-54,2026-02-26,3,159.59,53.2,3,153,573,1.0,4,4,4
CUST105479,Aina Goh,2025-04-19,Malaysia,Mainstream,45-54,2026-07-17,10,754.28,75.43,6,12,466,0.0,1,1,3
CUST105480,Xin Yi Tan,2025-10-07,Indonesia,Budget,25-34,2026-04-15,3,721.27,240.42,3,105,295,1.0,4,4,3
CUST105481,Hui Ling Tan,2026-07-23,Indonesia,Budget,35-44,2026-05-03,2,449.14,224.57,2,87,6,0.0,4,4,4
CUST105482,Jia Xin Wong,2025-02-13,Thailand,Budget,45-54,2026-04-21,5,524.94,104.99,4,99,531,1.0,4,3,3
CUST105483,Chen Wei Wong,2025-04-04,Singapore,Budget,25-34,2026-05-01,4,265.38,66.34,3,89,481,0.0,4,3,4
CUST105484,Wei Ming Muthu,2025-03-29,Malaysia,Mainstream,25-34,2026-07-28,8,1272.19,159.02,6,1,487,0.0,1,2,2
CUST105485,Kumar Muthu,2026-03-27,Indonesia,Premium,18-24,2026-05-20,18,4319.07,239.95,7,70,124,0.0,3,1,1
CUST105486,Xin Yi Muthu,2025-02-11,Singapore,Premium,35-44,2026-07-17,16,3147.0,196.69,6,12,533,0.0,1,1,1
CUST105487,Haziq Bin Abdullah,2025-02-16,Indonesia,Budget,35-44,2026-07-21,4,637.52,159.38,4,8,528,0.0,1,3,3
CUST105488,Zhi Hao Lee,2024-11-11,Singapore,Mainstream,25-34,2026-03-31,6,687.35,114.56,4,120,625,1.0,4,2,3
CUST105489,Zhi Hao Chua,2025-06-10,Singapore,Mainstream,18-24,2026-07-09,5,513.52,102.7,4,20,414,0.0,2,3,3
CUST105490,Ahmad Rahman,2025-02-10,Indonesia,Budget,18-24,2026-05-21,5,364.97,72.99,4,69,534,0.0,3,3,4
CUST105491,Chen Wei Nair,2025-10-09,Indonesia,Mainstream,35-44,2026-04-10,5,1298.58,259.72,3,110,293,1.0,4,3,2
CUST105492,Suresh Binte Ismail,2025-03-08,Thailand,Budget,25-34,2026-07-29,5,576.75,115.35,5,0,508,0.0,1,3,3
CUST105493,Haziq Rahman,2025-03-10,Thailand,Premium,45-54,2026-06-25,13,1153.0,88.69,5,34,506,0.0,2,1,2
CUST105494,Mei Ling Osman,2025-01-06,Singapore,Budget,55+,2026-04-25,3,274.88,91.63,2,95,569,1.0,4,4,4
CUST105495,Jia Xin Binte Ismail,2024-11-11,Malaysia,Mainstream,45-54,2026-07-16,3,142.38,47.46,3,13,625,0.0,1,4,4
CUST105496,Chen Wei Goh,2026-07-27,Thailand,Premium,45-54,2026-06-19,17,2553.39,150.2,5,40,2,0.0,3,1,1
CUST105497,Priya Rahman,2025-01-07,Singapore,Mainstream,55+,2026-06-25,9,1863.02,207.0,5,34,568,0.0,2,1,1
CUST105498,Siti Tan,2024-12-28,Malaysia,Budget,35-44,2026-06-08,3,1594.79,531.6,2,51,578,0.0,3,4,1
CUST105499,Divya Binte Ismail,2025-06-26,Thailand,Budget,35-44,2026-07-05,8,799.28,99.91,6,24,398,0.0,2,2,3
CUST105500,Haziq Bin Abdullah,2025-07-15,Singapore,Premium,45-54,2026-07-26,6,798.73,133.12,3,3,379,0.0,1,2,3
CUST105501,Zhi Hao Kaur,2025-02-17,Thailand,Budget,35-44,2026-07-18,4,687.4,171.85,4,11,527,0.0,1,3,3
CUST105502,Zhi Hao Lim,2025-08-31,Malaysia,Budget,25-34,2026-04-29,3,435.04,145.01,2,91,332,1.0,4,4,4
CUST105503,Mei Ling Nair,2025-09-30,Thailand,Premium,18-24,2026-07-16,16,2852.71,178.29,6,13,302,0.0,1,1,1
CUST105504,Priya Muthu,2024-12-20,Malaysia,Mainstream,35-44,2026-07-29,6,1250.85,208.48,3,0,586,0.0,1,2,2
CUST105505,Ahmad Wong,2024-12-31,Indonesia,Mainstream,45-54,2026-07-13,7,655.83,93.69,6,16,575,0.0,1,2,3
CUST105506,Wei Ming Bin Abdullah,2026-02-28,Indonesia,Budget,35-44,2026-02-15,1,508.73,508.73,1,164,151,1.0,4,4,3
CUST105507,Mei Ling Lee,2024-12-01,Singapore,Mainstream,25-34,2026-03-05,9,1517.85,168.65,6,146,605,1.0,4,1,1
CUST105508,Suresh Chua,2025-12-03,Malaysia,Mainstream,35-44,2026-06-19,5,397.66,79.53,3,40,238,0.0,3,3,4
CUST105509,Nur Aisyah Chong,2026-04-20,Thailand,Budget,45-54,2026-05-23,4,512.58,128.14,4,67,100,0.0,3,3,3
CUST105510,Mei Ling Lim,2024-10-26,Thailand,Budget,45-54,2026-07-03,4,336.52,84.13,3,26,641,0.0,2,3,4
CUST105511,Aina Chong,2026-02-06,Thailand,Budget,35-44,2026-06-04,2,192.6,96.3,2,55,173,0.0,3,4,4
CUST105512,Hui Ling Kaur,2026-03-03,Malaysia,Mainstream,25-34,2026-06-17,7,1144.06,163.44,5,42,148,0.0,3,2,2
CUST105513,Ravi Rahman,2026-01-13,Malaysia,Budget,25-34,2026-07-19,9,1096.98,121.89,3,10,197,0.0,1,1,2
CUST105514,Jia Xin Lim,2025-08-05,Malaysia,Premium,45-54,2026-07-26,11,1122.75,102.07,5,3,358,0.0,1,1,2
CUST105515,Siti Goh,2026-03-30,Malaysia,Budget,25-34,2026-07-08,6,688.15,114.69,4,21,121,0.0,2,2,3
CUST105516,Zhi Hao Bin Abdullah,2026-04-04,Malaysia,Budget,45-54,2026-05-23,3,182.95,60.98,3,67,116,0.0,3,4,4
CUST105517,Mei Ling Bin Abdullah,2025-10-16,Singapore,Premium,25-34,2026-07-19,12,3715.07,309.59,5,10,286,0.0,1,1,1
CUST105518,Farhan Bin Abdullah,2026-02-20,Singapore,Premium,55+,2026-05-21,10,978.69,97.87,5,69,159,0.0,3,1,2
CUST105519,Zhi Hao Chong,2026-03-11,Malaysia,Mainstream,25-34,2026-07-12,5,1221.07,244.21,4,17,140,0.0,2,3,2
CUST105520,Zhi Hao Lee,2024-10-02,Singapore,Premium,35-44,2026-07-17,18,3387.75,188.21,6,12,665,0.0,1,1,1
CUST105521,Kumar Binte Ismail,2025-05-21,Singapore,Budget,35-44,2026-02-01,4,265.33,66.33,4,178,434,1.0,4,3,4
CUST105522,Siti Lee,2026-07-19,Singapore,Mainstream,45-54,2026-07-18,6,337.08,56.18,3,11,10,0.0,1,2,4
CUST105523,Mei Ling Yusof,2026-05-16,Indonesia,Budget,45-54,2026-07-27,9,760.97,84.55,5,2,74,0.0,1,1,3
CUST105524,Hui Ling Rahman,2024-12-12,Thailand,Mainstream,18-24,2026-07-26,9,1518.23,168.69,5,3,594,0.0,1,1,1
CUST105525,Suresh Muthu,2026-01-13,Malaysia,Mainstream,25-34,2026-06-01,9,2847.26,316.36,6,58,197,0.0,3,1,1
CUST105526,Chen Wei Rahman,2026-04-09,Thailand,Mainstream,25-34,2026-07-05,6,529.82,88.3,5,24,111,0.0,2,2,3
CUST105527,Arif Bin Abdullah,2025-03-31,Thailand,Budget,35-44,2026-01-22,2,691.81,345.9,2,188,485,1.0,4,4,3
CUST105528,Arif Goh,2024-11-25,Singapore,Budget,35-44,2026-04-28,2,139.28,69.64,2,92,611,1.0,4,4,4
CUST105529,Suresh Osman,2025-10-12,Singapore,Premium,25-34,2026-06-28,10,901.05,90.1,6,31,290,0.0,2,1,2
CUST105530,Ravi Wong,2025-02-02,Singapore,Mainstream,45-54,2026-06-30,6,883.26,147.21,4,29,542,0.0,2,2,2
CUST105531,Mei Ling Osman,2025-09-25,Singapore,Budget,25-34,2026-06-27,10,2017.76,201.78,6,32,307,0.0,2,1,1
CUST105532,Haziq Kaur,2026-05-11,Malaysia,Budget,25-34,2026-03-06,4,812.07,203.02,3,145,79,1.0,4,3,3
CUST105533,Haziq Wong,2024-12-24,Singapore,Budget,25-34,2026-07-18,8,721.02,90.13,4,11,582,0.0,1,2,3
CUST105534,Farhan Osman,2024-09-27,Thailand,Budget,35-44,2026-06-26,5,705.92,141.18,3,33,670,0.0,2,3,3
CUST105535,Jia Xin Chua,2024-08-10,Malaysia,Budget,18-24,2026-04-13,2,852.6,426.3,2,107,718,1.0,4,4,3
CUST105536,Mei Ling Rahman,2026-05-17,Malaysia,Mainstream,45-54,2026-05-28,8,1362.59,170.32,6,62,73,0.0,3,2,2
CUST105537,Siti Nair,2025-06-12,Thailand,Mainstream,35-44,2026-02-27,8,1387.13,173.39,5,152,412,1.0,4,2,2
CUST105538,Mei Ling Wong,2025-04-30,Thailand,Mainstream,35-44,2026-06-04,19,2627.47,138.29,7,55,455,0.0,3,1,1
CUST105539,Ravi Tan,2026-06-02,Indonesia,Budget,25-34,2026-06-10,5,548.42,109.68,3,49,57,0.0,3,3,3
CUST105540,Hui Ling Goh,2024-09-03,Indonesia,Budget,45-54,2026-02-07,2,512.42,256.21,1,172,694,1.0,4,4,3
CUST105541,Aina Chong,2026-05-15,Thailand,Budget,45-54,2026-05-15,5,213.54,42.71,4,75,75,0.0,3,3,4
CUST105542,Wei Ming Chong,2026-01-14,Malaysia,Premium,35-44,2026-07-04,6,399.31,66.55,4,25,196,0.0,2,2,4
CUST105543,Farhan Chong,2024-08-21,Thailand,Mainstream,25-34,2026-07-24,7,1394.21,199.17,6,5,707,0.0,1,2,2
CUST105544,Wei Ming Chong,2025-06-19,Singapore,Budget,25-34,2026-04-27,4,463.26,115.82,2,93,405,1.0,4,3,3
CUST105545,Divya Rahman,2025-03-21,Malaysia,Mainstream,25-34,2026-06-04,7,737.65,105.38,4,55,495,0.0,3,2,3
CUST105546,Hui Ling Goh,2025-08-03,Malaysia,Mainstream,25-34,2026-05-21,8,1087.15,135.89,5,69,360,0.0,3,2,2
CUST105547,Ravi Nair,2025-01-26,Singapore,Mainstream,35-44,2026-06-24,3,379.21,126.4,2,35,549,0.0,2,4,4
CUST105548,Xin Yi Yusof,2026-05-31,Singapore,Mainstream,25-34,2026-07-26,9,624.1,69.34,5,3,59,0.0,1,1,3
CUST105549,Arif Lee,2025-03-23,Singapore,Premium,45-54,2026-07-24,14,1361.3,97.24,5,5,493,0.0,1,1,2
CUST105550,Suresh Rahman,2026-06-11,Singapore,Budget,25-34,2026-07-29,6,482.93,80.49,5,0,48,0.0,1,2,3
CUST105551,Nabila Tan,2026-03-20,Singapore,Mainstream,35-44,2026-04-22,9,2370.21,263.36,4,98,131,1.0,4,1,1
CUST105552,Priya Wong,2025-07-25,Malaysia,Mainstream,55+,2026-05-27,11,1287.48,117.04,6,63,369,0.0,3,1,2
CUST105553,Zhi Hao Bin Abdullah,2025-09-05,Indonesia,Mainstream,25-34,2026-07-14,5,964.54,192.91,4,15,327,0.0,1,3,2
CUST105554,Siti Nair,2026-04-09,Malaysia,Budget,25-34,2026-05-28,6,1715.79,285.96,4,62,111,0.0,3,2,1
CUST105555,Kumar Muthu,2024-12-24,Indonesia,Mainstream,35-44,2026-05-11,6,1157.95,192.99,5,79,582,0.0,3,2,2
CUST105556,Suresh Rahman,2025-12-21,Singapore,Budget,35-44,2026-07-17,7,1758.17,251.17,5,12,220,0.0,1,2,1
CUST105557,Divya Rahman,2024-11-04,Indonesia,Mainstream,45-54,2026-06-15,4,167.07,41.77,1,44,632,0.0,3,3,4
CUST105558,Priya Yusof,2026-07-19,Singapore,Mainstream,45-54,2026-05-29,10,745.26,74.53,5,61,10,0.0,3,1,3
CUST105559,Kumar Bin Abdullah,2026-02-06,Singapore,Budget,35-44,2026-06-06,8,759.31,94.91,5,53,173,0.0,3,2,3
CUST105560,Kumar Muthu,2025-12-25,Malaysia,Premium,55+,2026-07-11,17,2252.8,132.52,7,18,216,0.0,2,1,1
CUST105561,Kumar Wong,2025-05-20,Thailand,Mainstream,25-34,2026-06-15,11,1395.92,126.9,6,44,435,0.0,3,1,2
CUST105562,Zhi Hao Lim,2025-10-10,Thailand,Mainstream,25-34,2026-05-21,5,311.07,62.21,4,69,292,0.0,3,3,4
CUST105563,Kumar Bin Abdullah,2026-04-06,Indonesia,Premium,25-34,2026-06-29,14,1469.96,105.0,7,30,114,0.0,2,1,1
CUST105564,Chen Wei Muthu,2025-06-08,Indonesia,Mainstream,35-44,2026-07-14,14,1206.42,86.17,7,15,416,0.0,1,1,2
CUST105565,Xin Yi Binte Ismail,2024-08-29,Malaysia,Budget,25-34,2026-06-04,6,504.73,84.12,4,55,699,0.0,3,2,3
CUST105566,Zhi Hao Nair,2026-04-23,Indonesia,Mainstream,18-24,2026-06-09,3,1160.4,386.8,2,50,97,0.0,3,4,2
CUST105567,Suresh Bin Abdullah,2026-01-26,Singapore,Mainstream,55+,2026-04-19,12,1166.06,97.17,5,101,184,1.0,4,1,2
CUST105568,Ravi Bin Abdullah,2025-08-14,Singapore,Mainstream,25-34,2026-01-27,5,772.43,154.49,4,183,349,1.0,4,3,3
CUST105569,Divya Muthu,2025-02-14,Thailand,Premium,25-34,2026-07-13,6,809.59,134.93,4,16,530,0.0,1,2,3
CUST105570,Hui Ling Bin Abdullah,2026-04-21,Thailand,Mainstream,25-34,2026-06-05,11,1907.98,173.45,6,54,99,0.0,3,1,1
CUST105571,Haziq Tan,2026-02-11,Singapore,Budget,25-34,2026-07-19,6,1031.16,171.86,5,10,168,0.0,1,2,2
CUST105572,Aina Kaur,2026-02-08,Singapore,Mainstream,18-24,2026-07-09,7,994.81,142.12,5,20,171,0.0,2,2,2
CUST105573,Priya Osman,2025-05-06,Singapore,Mainstream,25-34,2026-07-03,8,857.65,107.21,5,26,449,0.0,2,2,3
CUST105574,Haziq Rahman,2026-05-30,Malaysia,Budget,25-34,2026-07-12,5,1230.93,246.19,4,17,60,0.0,2,3,2
CUST105575,Wei Ming Lim,2025-04-04,Singapore,Budget,45-54,2026-05-16,6,886.29,147.72,4,74,481,0.0,3,2,2
CUST105576,Arif Goh,2025-09-22,Malaysia,Budget,25-34,2026-07-21,3,551.47,183.82,2,8,310,0.0,1,4,3
CUST105577,Divya Yusof,2025-12-02,Singapore,Mainstream,35-44,2026-07-28,7,1249.18,178.45,5,1,239,0.0,1,2,2
CUST105578,Siti Osman,2024-11-07,Singapore,Budget,35-44,2026-07-24,4,1089.99,272.5,3,5,629,0.0,1,3,2
CUST105579,Ravi Chua,2024-12-09,Singapore,Budget,45-54,2026-04-27,5,1178.94,235.79,4,93,597,1.0,4,3,2
CUST105580,Mei Ling Yusof,2024-12-20,Indonesia,Budget,55+,2026-07-21,8,1502.19,187.77,4,8,586,0.0,1,2,1
CUST105581,Ahmad Wong,2024-10-21,Singapore,Mainstream,35-44,2026-05-15,8,1506.07,188.26,5,75,646,0.0,3,2,1
CUST105582,Divya Rahman,2026-02-09,Malaysia,Budget,18-24,2026-05-05,3,207.38,69.13,2,85,170,0.0,4,4,4
CUST105583,Nabila Yusof,2024-11-12,Indonesia,Budget,18-24,2026-07-22,6,466.19,77.7,5,7,624,0.0,1,2,3
CUST105584,Ravi Yusof,2026-03-23,Indonesia,Mainstream,25-34,2026-06-22,7,408.32,58.33,4,37,128,0.0,2,2,4
CUST105585,Farhan Goh,2025-11-30,Singapore,Budget,45-54,2026-07-19,3,558.79,186.26,2,10,241,0.0,1,4,3
CUST105586,Siti Chong,2025-06-19,Indonesia,Budget,35-44,2026-06-28,5,356.86,71.37,4,31,405,0.0,2,3,4
