customer_id,customer_name,signup_date,country,segment,age_group,last_purchase_date,frequency,monetary_sgd,avg_basket_sgd,categories_purchased,recency_days,tenure_days,churned,recency_days_quartile,frequency_quartile,monetary_sgd_quartile,churn_probability,churn_risk_band
CUST105655,Nabila Binte Ismail,2024-08-30,Singapore,Mainstream,35-44,2026-05-22,8,919.5,114.94,4,68,698,0.0,3,2,2,0.1805,Low
CUST105656,Ravi Muthu,2025-07-27,Thailand,Mainstream,45-54,2026-05-13,9,2693.41,299.27,6,77,367,0.0,3,1,1,0.1831,Low
CUST105657,Xin Yi Chua,2026-03-21,Singapore,Budget,55+,2026-07-19,4,606.14,151.54,4,10,130,0.0,1,3,3,0.5615,Medium
CUST105658,Nur Aisyah Lim,2025-02-16,Singapore,Budget,55+,2026-04-21,4,313.57,78.39,4,99,528,1.0,4,3,4,0.6515,Medium
CUST105659,Xin Yi Chua,2024-09-04,Singapore,Mainstream,45-54,2026-07-22,10,2457.64,245.76,5,7,693,0.0,1,1,1,0.2195,Low
CUST105660,Ravi Lee,2026-07-18,Malaysia,Budget,25-34,2026-06-17,6,458.07,76.34,5,42,11,0.0,3,2,4,0.3174,Low
CUST105661,Ahmad Tan,2026-06-13,Malaysia,Budget,25-34,2026-07-12,3,572.94,190.98,3,17,46,0.0,2,4,3,0.5728,Medium
CUST105662,Kumar Kaur,2025-04-03,Indonesia,Mainstream,25-34,2026-07-21,8,1670.37,208.8,5,8,482,0.0,1,2,1,0.2857,Low
CUST105663,Arif Lim,2025-06-19,Malaysia,Budget,35-44,2025-12-14,2,71.22,35.61,2,227,405,1.0,4,4,4,0.8472,High
CUST105664,Wei Ming Binte Ismail,2025-06-24,Singapore,Premium,25-34,2026-06-12,11,1189.7,108.15,6,47,400,0.0,3,1,2,0.1241,Low
CUST105665,Nabila Yusof,2026-05-25,Malaysia,Mainstream,25-34,2026-07-18,9,1987.46,220.83,4,11,65,0.0,1,1,1,0.1625,Low
CUST105666,Chen Wei Binte Ismail,2025-06-07,Singapore,Premium,18-24,2026-07-02,10,1846.11,184.61,6,27,417,0.0,2,1,1,0.1609,Low
CUST105667,Divya Muthu,2025-06-10,Indonesia,Premium,45-54,2026-05-31,8,607.88,75.98,6,59,414,0.0,3,2,3,0.1489,Low
CUST105668,Jia Xin Nair,2024-11-17,Singapore,Budget,18-24,2026-06-29,8,920.54,115.07,5,30,619,0.0,2,2,2,0.1758,Low
CUST105669,Aina Osman,2025-10-18,Singapore,Budget,25-34,2026-07-18,4,548.05,137.01,3,11,284,0.0,1,3,3,0.6225,Medium
CUST105670,Nabila Nair,2025-11-18,Malaysia,Mainstream,35-44,2026-06-13,7,782.39,111.77,4,46,253,0.0,3,2,3,0.2656,Low
CUST105671,Divya Muthu,2026-05-31,Singapore,Budget,35-44,2026-06-09,4,796.22,199.06,3,50,59,0.0,3,3,3,0.5554,Medium
CUST105672,Aina Wong,2025-06-11,Malaysia,Premium,45-54,2026-07-17,14,1341.69,95.84,5,12,413,0.0,1,1,2,0.0549,Low
CUST105673,Zhi Hao Chong,2025-04-12,Malaysia,Budget,35-44,2026-06-29,8,664.34,83.04,5,30,473,0.0,2,2,3,0.2371,Low
CUST105674,Siti Kaur,2026-01-06,Thailand,Mainstream,45-54,2026-06-25,8,894.93,111.87,4,34,204,0.0,2,2,2,0.1772,Low
CUST105675,Zhi Hao Muthu,2025-02-11,Singapore,Mainstream,25-34,2026-07-22,10,893.9,89.39,4,7,533,0.0,1,1,2,0.2072,Low
CUST105676,Divya Bin Abdullah,2024-09-13,Malaysia,Premium,18-24,2026-07-03,15,2057.42,137.16,7,26,684,0.0,2,1,1,0.0369,Low
CUST105677,Nabila Chong,2026-03-24,Indonesia,Mainstream,35-44,2026-04-09,9,651.6,72.4,4,111,127,1.0,4,1,3,0.2855,Low
CUST105678,Kumar Chua,2025-06-06,Singapore,Mainstream,25-34,2026-07-21,10,1625.49,162.55,6,8,418,0.0,1,1,1,0.2259,Low
CUST105679,Jia Xin Wong,2025-03-10,Malaysia,Budget,45-54,2026-07-28,3,220.45,73.48,2,1,506,0.0,1,4,4,0.7443,High
CUST105680,Haziq Muthu,2026-07-16,Thailand,Mainstream,55+,2026-05-10,5,818.37,163.67,3,80,13,0.0,3,3,3,0.4983,Medium
CUST105681,Ahmad Wong,2026-03-21,Indonesia,Mainstream,25-34,2026-07-29,11,1717.89,156.17,6,0,130,0.0,1,1,1,0.1501,Low
CUST105682,Suresh Bin Abdullah,2025-10-14,Thailand,Mainstream,45-54,2026-02-25,2,150.29,75.15,2,154,288,1.0,4,4,4,0.7941,High
CUST105683,Ravi Chong,2026-04-20,Indonesia,Mainstream,25-34,2026-04-25,8,1613.56,201.7,5,95,100,1.0,4,2,1,0.3376,Medium
CUST105684,Suresh Lee,2025-11-12,Malaysia,Budget,25-34,2026-06-07,6,644.28,107.38,4,52,259,0.0,3,2,3,0.3839,Medium
CUST105685,Haziq Tan,2026-04-13,Thailand,Budget,25-34,2026-06-16,4,539.95,134.99,3,43,107,0.0,3,3,3,0.5032,Medium
CUST105686,Xin Yi Lim,2024-10-13,Singapore,Premium,35-44,2026-06-28,13,1983.17,152.55,6,31,654,0.0,2,1,1,0.0739,Low
CUST105687,Zhi Hao Bin Abdullah,2025-05-18,Malaysia,Budget,55+,2026-07-10,4,805.66,201.42,4,19,437,0.0,2,3,3,0.575,Medium
CUST105688,Nabila Chua,2025-12-01,Indonesia,Mainstream,25-34,2026-07-27,11,2998.0,272.55,6,2,240,0.0,1,1,1,0.1487,Low
CUST105689,Arif Muthu,2025-01-07,Thailand,Mainstream,35-44,2026-07-16,5,1335.46,267.09,4,13,568,0.0,1,3,2,0.4994,Medium
CUST105690,Kumar Chong,2026-07-16,Thailand,Premium,25-34,2026-07-28,9,614.45,68.27,4,1,13,0.0,1,1,3,0.207,Low
CUST105691,Hui Ling Lim,2025-05-20,Singapore,Budget,25-34,2026-04-20,4,603.68,150.92,4,100,435,1.0,4,3,3,0.6048,Medium
CUST105692,Siti Chong,2025-03-18,Indonesia,Budget,35-44,2026-04-23,4,1239.59,309.9,3,97,498,1.0,4,3,2,0.6349,Medium
CUST105693,Ahmad Osman,2024-12-16,Singapore,Premium,45-54,2026-07-07,15,1617.76,107.85,6,22,590,0.0,2,1,1,0.0531,Low
CUST105694,Nur Aisyah Chua,2026-02-17,Indonesia,Mainstream,35-44,2026-04-26,10,1293.34,129.33,6,94,162,1.0,4,1,2,0.1933,Low
CUST105695,Wei Ming Rahman,2025-05-24,Indonesia,Mainstream,55+,2026-06-30,8,1852.67,231.58,5,29,431,0.0,2,2,1,0.216,Low
CUST105696,Nur Aisyah Lim,2025-01-15,Singapore,Budget,18-24,2026-06-21,6,743.7,123.95,4,38,560,0.0,2,2,3,0.4354,Medium
CUST105697,Divya Muthu,2024-12-24,Indonesia,Budget,35-44,2026-06-12,4,324.35,81.09,3,47,582,0.0,3,3,4,0.6163,Medium
CUST105698,Aina Osman,2026-03-23,Malaysia,Premium,25-34,2026-07-06,9,1592.36,176.93,6,23,128,0.0,2,1,1,0.1693,Low
CUST105699,Divya Tan,2024-08-16,Malaysia,Mainstream,45-54,2026-05-14,5,650.74,130.15,3,76,712,0.0,3,3,3,0.5337,Medium
CUST105700,Priya Osman,2026-01-11,Thailand,Premium,18-24,2026-06-25,11,1593.79,144.89,7,34,199,0.0,2,1,1,0.0948,Low
CUST105701,Wei Ming Lim,2025-10-17,Indonesia,Premium,25-34,2026-07-28,9,948.2,105.36,3,1,285,0.0,1,1,2,0.2815,Low
CUST105702,Haziq Tan,2026-03-11,Malaysia,Mainstream,45-54,2026-07-13,7,1170.28,167.18,6,16,140,0.0,1,2,2,0.2277,Low
CUST105703,Nabila Chua,2026-04-11,Singapore,Mainstream,25-34,2026-07-24,9,2635.17,292.8,4,5,109,0.0,1,1,1,0.2596,Low
CUST105704,Aina Chong,2026-01-24,Singapore,Mainstream,35-44,2026-06-01,7,810.16,115.74,5,58,186,0.0,3,2,3,0.3079,Low
CUST105705,Hui Ling Lee,2026-04-22,Singapore,Mainstream,55+,2026-05-14,8,1724.22,215.53,5,76,98,0.0,3,2,1,0.2249,Low
CUST105706,Haziq Muthu,2025-02-10,Singapore,Mainstream,25-34,2026-05-26,6,422.6,70.43,5,64,534,0.0,3,2,4,0.3555,Medium
CUST105707,Farhan Osman,2025-05-19,Singapore,Budget,35-44,2026-02-15,1,40.29,40.29,1,164,436,1.0,4,4,4,0.9207,High
CUST105708,Xin Yi Tan,2025-10-18,Malaysia,Premium,55+,2026-07-15,15,2767.66,184.51,6,14,284,0.0,1,1,1,0.0223,Low
CUST105709,Zhi Hao Nair,2025-06-25,Indonesia,Mainstream,35-44,2026-07-28,8,448.38,56.05,4,1,399,0.0,1,2,4,0.3292,Low
CUST105710,Ahmad Chua,2025-05-14,Singapore,Premium,25-34,2026-07-13,10,2045.39,204.54,5,16,441,0.0,1,1,1,0.1793,Low
CUST105711,Suresh Chong,2026-03-17,Malaysia,Budget,45-54,2026-01-02,5,900.66,180.13,4,208,134,1.0,4,3,2,0.5295,Medium
CUST105712,Priya Goh,2025-12-25,Thailand,Mainstream,35-44,2026-07-22,6,535.59,89.26,4,7,216,0.0,1,2,3,0.4023,Medium
CUST105713,Nabila Yusof,2024-10-24,Singapore,Mainstream,45-54,2026-06-16,8,438.04,54.76,4,43,643,0.0,3,2,4,0.2952,Low
CUST105714,Zhi Hao Lim,2026-07-21,Indonesia,Mainstream,35-44,2026-04-30,9,1557.2,173.02,5,90,8,0.0,4,1,1,0.1952,Low
CUST105715,Farhan Bin Abdullah,2024-08-30,Singapore,Budget,25-34,2026-07-25,5,941.8,188.36,3,4,698,0.0,1,3,2,0.5533,Medium
CUST105716,Ahmad Osman,2024-08-25,Malaysia,Budget,45-54,2026-02-19,5,1185.8,237.16,5,160,703,1.0,4,3,2,0.5511,Medium
CUST105717,Siti Goh,2026-01-26,Indonesia,Mainstream,18-24,2026-04-04,7,739.39,105.63,4,116,184,1.0,4,2,3,0.3057,Low
CUST105718,Arif Lim,2025-12-07,Singapore,Premium,45-54,2026-07-20,10,1038.31,103.83,4,9,234,0.0,1,1,2,0.1809,Low
CUST105719,Nabila Lim,2026-02-28,Singapore,Budget,45-54,2026-04-21,4,385.78,96.44,3,99,151,1.0,4,3,4,0.6348,Medium
CUST105720,Ravi Chua,2025-06-15,Thailand,Budget,55+,2025-12-14,2,57.78,28.89,2,227,409,1.0,4,4,4,0.833,High
CUST105721,Priya Tan,2026-02-23,Singapore,Mainstream,18-24,2026-05-10,7,929.12,132.73,4,80,156,0.0,3,2,2,0.303,Low
CUST105722,Priya Lim,2024-12-29,Indonesia,Budget,25-34,2026-06-25,6,954.58,159.1,4,34,577,0.0,2,2,2,0.4159,Medium
CUST105723,Aina Muthu,2025-10-20,Malaysia,Budget,25-34,2026-07-27,4,307.44,76.86,4,2,282,0.0,1,3,4,0.6258,Medium
CUST105724,Nabila Osman,2024-08-22,Singapore,Mainstream,25-34,2026-06-26,6,845.49,140.92,5,33,706,0.0,2,2,3,0.3567,Medium
CUST105725,Xin Yi Muthu,2024-11-14,Indonesia,Mainstream,25-34,2026-05-18,6,855.17,142.53,4,72,622,0.0,3,2,3,0.3987,Medium
CUST105726,Xin Yi Nair,2025-10-10,Malaysia,Budget,35-44,2025-12-11,3,799.4,266.47,3,230,292,1.0,4,4,3,0.6767,High
CUST105727,Nabila Rahman,2025-05-20,Singapore,Budget,25-34,2026-06-14,3,159.23,53.08,3,45,435,0.0,3,4,4,0.6965,High
CUST105728,Farhan Muthu,2026-07-12,Thailand,Premium,55+,2026-06-03,12,3126.66,260.56,5,56,17,0.0,3,1,1,0.1405,Low
CUST105729,Priya Rahman,2026-06-10,Malaysia,Mainstream,25-34,2026-04-08,6,567.2,94.53,4,112,49,1.0,4,2,3,0.4212,Medium
CUST105730,Nur Aisyah Rahman,2025-07-25,Indonesia,Mainstream,25-34,2026-06-16,6,2287.33,381.22,4,43,369,0.0,3,2,1,0.4806,Medium
CUST105731,Divya Muthu,2025-08-18,Singapore,Budget,35-44,2026-06-18,6,1518.96,253.16,3,41,345,0.0,3,2,1,0.5127,Medium
CUST105732,Arif Yusof,2025-10-12,Singapore,Mainstream,25-34,2025-12-14,4,1117.66,279.42,4,227,290,1.0,4,3,2,0.7051,High
CUST105733,Xin Yi Muthu,2026-05-25,Indonesia,Mainstream,35-44,2026-07-14,11,1150.22,104.57,5,15,65,0.0,1,1,2,0.1773,Low
CUST105734,Xin Yi Bin Abdullah,2024-11-23,Indonesia,Budget,35-44,2026-05-08,3,250.69,83.56,2,82,613,0.0,4,4,4,0.7199,High
CUST105735,Mei Ling Goh,2025-10-06,Singapore,Mainstream,35-44,2026-05-29,7,586.92,83.85,4,61,296,0.0,3,2,3,0.2679,Low
CUST105736,Chen Wei Nair,2025-08-20,Indonesia,Mainstream,35-44,2026-06-09,8,1479.72,184.96,6,50,343,0.0,3,2,1,0.1635,Low
CUST105737,Nabila Yusof,2025-10-08,Malaysia,Budget,45-54,2026-07-24,8,1936.45,242.06,4,5,294,0.0,1,2,1,0.2817,Low
CUST105738,Hui Ling Muthu,2025-07-31,Singapore,Mainstream,55+,2026-04-03,5,494.94,98.99,3,117,363,1.0,4,3,3,0.5634,Medium
CUST105739,Nur Aisyah Wong,2025-04-12,Indonesia,Budget,18-24,2026-02-25,5,251.88,50.38,3,154,473,1.0,4,3,4,0.5601,Medium
CUST105740,Siti Yusof,2025-01-18,Malaysia,Mainstream,35-44,2026-06-27,5,253.21,50.64,4,32,557,0.0,2,3,4,0.5576,Medium
CUST105741,Wei Ming Nair,2025-06-23,Malaysia,Premium,45-54,2026-06-06,13,2579.19,198.4,5,53,401,0.0,3,1,1,0.0608,Low
CUST105742,Suresh Chua,2026-03-30,Indonesia,Budget,18-24,2026-06-26,4,1147.74,286.94,3,33,121,0.0,2,3,2,0.5685,Medium
CUST105743,Priya Muthu,2024-10-29,Malaysia,Budget,35-44,2026-05-05,5,297.61,59.52,4,85,638,0.0,4,3,4,0.5177,Medium
CUST105744,Jia Xin Yusof,2026-01-03,Thailand,Budget,35-44,2026-03-24,6,1189.0,198.17,5,127,207,1.0,4,2,2,0.5449,Medium
CUST105745,Ahmad Lim,2026-07-18,Indonesia,Premium,25-34,2026-07-22,16,2039.41,127.46,6,7,11,0.0,1,1,1,0.1006,Low
CUST105746,Wei Ming Bin Abdullah,2026-07-01,Malaysia,Budget,25-34,2026-03-20,2,213.52,106.76,2,131,28,1.0,4,4,4,0.8354,High
CUST105747,Chen Wei Goh,2025-01-10,Malaysia,Budget,45-54,2026-06-19,6,1717.18,286.2,5,40,565,0.0,3,2,1,0.458,Medium
CUST105748,Farhan Goh,2025-10-20,Thailand,Mainstream,18-24,2026-03-24,4,455.45,113.86,3,127,282,1.0,4,3,4,0.6842,High
CUST105749,Wei Ming Goh,2026-07-13,Thailand,Mainstream,18-24,2026-06-24,7,1402.48,200.35,4,35,16,0.0,2,2,2,0.329,Low
CUST105750,Siti Tan,2024-12-14,Singapore,Mainstream,45-54,2026-05-04,10,1533.07,153.31,6,86,592,0.0,4,1,1,0.1297,Low
CUST105751,Xin Yi Wong,2025-12-19,Singapore,Premium,45-54,2026-06-16,16,3125.18,195.32,7,43,222,0.0,3,1,1,0.0278,Low
CUST105752,Kumar Chua,2024-08-15,Malaysia,Budget,35-44,2025-11-15,3,551.79,183.93,2,256,713,1.0,4,4,3,0.7143,High
CUST105753,Priya Chua,2024-10-25,Thailand,Mainstream,25-34,2026-06-10,8,1528.11,191.01,5,49,642,0.0,3,2,1,0.1897,Low
CUST105754,Nur Aisyah Lim,2026-06-24,Thailand,Mainstream,18-24,2026-07-03,11,2506.65,227.88,5,26,35,0.0,2,1,1,0.1115,Low
CUST105755,Priya Nair,2025-03-12,Indonesia,Budget,45-54,2026-06-27,1,64.42,64.42,1,32,504,0.0,2,4,4,0.8436,High
CUST105756,Siti Bin Abdullah,2025-05-15,Singapore,Premium,25-34,2026-07-19,14,2158.71,154.19,5,10,440,0.0,1,1,1,0.056,Low
CUST105757,Ravi Kaur,2026-03-26,Thailand,Mainstream,55+,2026-03-25,6,952.48,158.75,3,126,125,1.0,4,2,2,0.5312,Medium
CUST105758,Farhan Binte Ismail,2025-11-21,Singapore,Budget,45-54,2026-05-29,1,49.08,49.08,1,61,250,0.0,3,4,4,0.8376,High
CUST105759,Wei Ming Tan,2025-08-05,Malaysia,Budget,18-24,2026-05-04,3,958.43,319.48,3,86,358,0.0,4,4,2,0.7344,High
CUST105760,Aina Lim,2026-04-14,Malaysia,Budget,35-44,2026-05-17,9,2012.02,223.56,5,73,106,0.0,3,1,1,0.2878,Low
CUST105761,Siti Muthu,2025-02-18,Malaysia,Premium,55+,2026-07-19,16,1785.68,111.6,6,10,526,0.0,1,1,1,0.0286,Low
CUST105762,Priya Chua,2026-01-08,Malaysia,Budget,45-54,2026-07-24,6,1347.53,224.59,5,5,202,0.0,1,2,2,0.5466,Medium
CUST105763,Priya Muthu,2024-09-13,Singapore,Premium,35-44,2026-05-21,10,1560.42,156.04,6,69,684,0.0,3,1,1,0.1306,Low
CUST105764,Haziq Kaur,2024-12-21,Singapore,Budget,25-34,2026-07-19,5,746.07,149.21,3,10,585,0.0,1,3,3,0.5845,Medium
CUST105765,Aina Lee,2025-04-22,Indonesia,Premium,35-44,2026-07-06,14,1580.84,112.92,5,23,463,0.0,2,1,1,0.0602,Low
CUST105766,Chen Wei Wong,2026-05-03,Singapore,Mainstream,35-44,2026-06-18,10,1069.8,106.98,6,41,87,0.0,3,1,2,0.2548,Low
CUST105767,Haziq Nair,2026-07-11,Malaysia,Budget,35-44,2026-02-18,3,320.03,106.68,2,161,18,1.0,4,4,4,0.7555,High
CUST105768,Zhi Hao Wong,2026-04-14,Singapore,Budget,25-34,2026-03-11,5,750.58,150.12,4,140,106,1.0,4,3,3,0.5023,Medium
CUST105769,Haziq Chua,2025-07-30,Singapore,Mainstream,45-54,2026-05-26,10,854.21,85.42,5,64,364,0.0,3,1,3,0.1936,Low
CUST105770,Haziq Osman,2025-01-05,Singapore,Budget,35-44,2025-12-22,2,327.51,163.76,2,219,570,1.0,4,4,4,0.81,High
CUST105771,Nur Aisyah Muthu,2026-04-09,Indonesia,Budget,25-34,2026-05-31,3,254.18,84.73,3,59,111,0.0,3,4,4,0.5686,Medium
CUST105772,Haziq Binte Ismail,2025-02-28,Malaysia,Mainstream,25-34,2026-07-28,7,1118.6,159.8,4,1,516,0.0,1,2,2,0.2936,Low
CUST105773,Nabila Kaur,2026-06-25,Singapore,Premium,25-34,2026-06-22,4,949.85,237.46,3,37,34,0.0,2,3,2,0.5252,Medium
CUST105774,Priya Binte Ismail,2026-01-17,Indonesia,Mainstream,25-34,2026-07-10,12,2266.77,188.9,4,19,193,0.0,2,1,1,0.1279,Low
CUST105775,Jia Xin Tan,2025-05-19,Singapore,Premium,25-34,2026-07-24,18,2487.27,138.18,7,5,436,0.0,1,1,1,0.0577,Low
CUST105776,Aina Yusof,2024-12-02,Indonesia,Mainstream,35-44,2026-07-18,10,1671.78,167.18,5,11,604,0.0,1,1,1,0.1496,Low
CUST105777,Aina Chong,2025-01-08,Singapore,Mainstream,25-34,2026-06-16,8,1553.05,194.13,6,43,567,0.0,3,2,1,0.2583,Low
CUST105778,Jia Xin Yusof,2025-07-06,Thailand,Budget,25-34,2026-04-28,5,409.5,81.9,4,92,388,1.0,4,3,4,0.492,Medium
CUST105779,Suresh Lim,2026-07-03,Singapore,Mainstream,18-24,2026-06-18,6,958.49,159.75,5,41,26,0.0,3,2,2,0.3768,Medium
CUST105780,Jia Xin Goh,2025-12-27,Malaysia,Mainstream,25-34,2026-07-14,9,1158.02,128.67,7,15,214,0.0,1,1,2,0.2021,Low
CUST105781,Suresh Goh,2025-01-03,Malaysia,Mainstream,25-34,2026-06-06,6,748.25,124.71,5,53,572,0.0,3,2,3,0.3761,Medium
CUST105782,Nur Aisyah Lee,2026-05-31,Malaysia,Premium,25-34,2026-06-13,13,1784.35,137.26,6,46,59,0.0,3,1,1,0.0558,Low
CUST105783,Arif Osman,2025-03-01,Indonesia,Mainstream,35-44,2026-07-27,7,588.91,84.13,6,2,515,0.0,1,2,3,0.1782,Low
CUST105784,Ahmad Binte Ismail,2025-03-03,Singapore,Mainstream,35-44,2026-03-09,9,822.84,91.43,5,142,513,1.0,4,1,3,0.2425,Low
CUST105785,Hui Ling Chua,2025-01-27,Malaysia,Mainstream,35-44,2026-05-31,8,911.59,113.95,4,59,548,0.0,3,2,2,0.196,Low
CUST105786,Haziq Muthu,2026-02-21,Thailand,Budget,18-24,2026-04-21,2,366.26,183.13,2,99,158,1.0,4,4,4,0.7971,High
CUST105787,Nabila Osman,2026-02-01,Thailand,Budget,25-34,2026-05-24,6,693.26,115.54,4,66,178,0.0,3,2,3,0.414,Medium
CUST105788,Xin Yi Osman,2026-03-07,Malaysia,Premium,18-24,2026-07-27,17,2056.32,120.96,7,2,144,0.0,1,1,1,0.0309,Low
CUST105789,Nabila Lee,2025-10-15,Malaysia,Budget,25-34,2026-06-24,7,1494.49,213.5,5,35,287,0.0,2,2,1,0.3683,Medium
CUST105790,Xin Yi Osman,2025-07-12,Indonesia,Mainstream,35-44,2026-06-27,8,643.86,80.48,5,32,382,0.0,2,2,3,0.1869,Low
CUST105791,Arif Yusof,2026-05-03,Indonesia,Mainstream,45-54,2026-06-14,8,913.7,114.21,5,45,87,0.0,3,2,2,0.2124,Low
CUST105792,Priya Lim,2025-06-10,Thailand,Premium,35-44,2026-07-05,9,2220.83,246.76,6,24,414,0.0,2,1,1,0.2,Low
CUST105793,Nur Aisyah Lim,2026-02-05,Indonesia,Mainstream,25-34,2026-07-18,6,678.39,113.06,3,11,174,0.0,1,2,3,0.4177,Medium
CUST105794,Suresh Chua,2025-06-14,Malaysia,Budget,25-34,2026-07-10,7,861.56,123.08,4,19,410,0.0,2,2,2,0.2763,Low
CUST105795,Arif Nair,2025-12-20,Malaysia,Budget,55+,2026-04-21,7,1547.28,221.04,6,99,221,1.0,4,2,1,0.4539,Medium
CUST105796,Aina Kaur,2024-09-01,Malaysia,Mainstream,25-34,2026-07-28,13,2214.63,170.36,7,1,696,0.0,1,1,1,0.0706,Low
CUST105797,Zhi Hao Muthu,2025-12-08,Singapore,Budget,18-24,2026-07-01,3,222.84,74.28,3,28,233,0.0,2,4,4,0.6309,Medium
CUST105798,Ahmad Nair,2024-10-31,Indonesia,Mainstream,18-24,2026-05-23,5,448.56,89.71,4,67,636,0.0,3,3,4,0.3488,Medium
CUST105799,Divya Wong,2026-03-24,Malaysia,Budget,55+,2026-05-18,2,77.24,38.62,1,72,127,0.0,3,4,4,0.8497,High
CUST105800,Suresh Lee,2026-05-29,Singapore,Budget,45-54,2026-07-20,3,187.65,62.55,3,9,61,0.0,1,4,4,0.6232,Medium
CUST105801,Xin Yi Nair,2026-03-14,Indonesia,Premium,25-34,2026-07-12,12,1773.96,147.83,7,17,137,0.0,2,1,1,0.1117,Low
CUST105802,Aina Chua,2025-09-26,Singapore,Premium,18-24,2026-06-27,12,1122.87,93.57,6,32,306,0.0,2,1,2,0.1005,Low
CUST105803,Ravi Chong,2024-10-09,Singapore,Mainstream,45-54,2026-03-21,6,783.29,130.55,5,130,658,1.0,4,2,3,0.4235,Medium
CUST105804,Zhi Hao Kaur,2026-03-23,Malaysia,Budget,25-34,2026-01-07,5,388.18,77.64,3,203,128,1.0,4,3,4,0.6097,Medium
CUST105805,Priya Yusof,2025-01-03,Indonesia,Premium,18-24,2026-06-10,13,2531.85,194.76,6,49,572,0.0,3,1,1,0.1116,Low
CUST105806,Suresh Yusof,2025-03-08,Malaysia,Mainstream,25-34,2026-06-18,8,1038.42,129.8,4,41,508,0.0,3,2,2,0.2221,Low
CUST105807,Xin Yi Osman,2025-11-20,Singapore,Premium,25-34,2026-07-07,13,2147.5,165.19,7,22,251,0.0,2,1,1,0.076,Low
CUST105808,Jia Xin Tan,2025-11-26,Malaysia,Budget,25-34,2026-05-22,9,1529.89,169.99,7,68,245,0.0,3,1,1,0.2212,Low
CUST105809,Priya Chua,2024-09-06,Singapore,Budget,35-44,2026-06-21,7,1084.41,154.92,5,38,691,0.0,2,2,2,0.2705,Low
CUST105810,Haziq Kaur,2025-02-23,Thailand,Mainstream,35-44,2026-03-06,8,704.33,88.04,7,145,521,1.0,4,2,3,0.1585,Low
CUST105811,Xin Yi Lim,2026-02-05,Singapore,Premium,35-44,2026-07-27,10,853.6,85.36,5,2,174,0.0,1,1,3,0.1903,Low
CUST105812,Zhi Hao Yusof,2024-10-02,Thailand,Budget,18-24,2026-07-18,2,169.36,84.68,2,11,665,0.0,1,4,4,0.7685,High
CUST105813,Ahmad Yusof,2025-10-06,Singapore,Budget,18-24,2026-07-21,3,498.35,166.12,3,8,296,0.0,1,4,3,0.646,Medium
CUST105814,Mei Ling Kaur,2026-06-01,Singapore,Mainstream,45-54,2026-07-18,8,521.32,65.17,4,11,58,0.0,1,2,3,0.3726,Medium
CUST105815,Zhi Hao Chua,2024-12-13,Malaysia,Premium,25-34,2026-06-30,10,2940.64,294.06,4,29,593,0.0,2,1,1,0.256,Low
CUST105816,Siti Rahman,2024-11-02,Indonesia,Mainstream,25-34,2026-04-15,11,1241.15,112.83,6,105,634,1.0,4,1,2,0.1884,Low
CUST105817,Farhan Binte Ismail,2025-09-09,Thailand,Premium,18-24,2026-06-20,12,1057.95,88.16,7,39,323,0.0,3,1,2,0.1143,Low
CUST105818,Priya Wong,2025-03-03,Malaysia,Mainstream,25-34,2026-06-29,6,1009.33,168.22,4,30,513,0.0,2,2,2,0.395,Medium
CUST105819,Priya Lee,2026-02-08,Malaysia,Premium,35-44,2026-04-07,10,1367.51,136.75,7,113,171,1.0,4,1,2,0.2138,Low
CUST105820,Ahmad Yusof,2024-11-16,Singapore,Mainstream,25-34,2026-07-17,9,738.85,82.09,5,12,620,0.0,1,1,3,0.1738,Low
CUST105821,Priya Osman,2025-11-02,Malaysia,Budget,35-44,2026-07-25,5,395.33,79.07,3,4,269,0.0,1,3,4,0.5687,Medium
CUST105822,Mei Ling Yusof,2026-01-15,Malaysia,Mainstream,25-34,2026-05-18,5,578.11,115.62,4,72,195,0.0,3,3,3,0.4226,Medium
CUST105823,Arif Bin Abdullah,2025-07-29,Thailand,Mainstream,45-54,2026-07-12,11,1587.48,144.32,7,17,365,0.0,2,1,1,0.0787,Low
CUST105824,Mei Ling Wong,2026-01-15,Malaysia,Mainstream,35-44,2026-07-05,12,2336.01,194.67,7,24,195,0.0,2,1,1,0.0625,Low
CUST105825,Mei Ling Bin Abdullah,2025-05-02,Indonesia,Budget,25-34,2026-05-17,5,556.32,111.26,4,73,453,0.0,3,3,3,0.3602,Medium
CUST105826,Mei Ling Yusof,2025-01-30,Indonesia,Mainstream,45-54,2026-07-13,7,579.78,82.83,4,16,545,0.0,1,2,3,0.2016,Low
CUST105827,Ravi Binte Ismail,2025-10-06,Singapore,Mainstream,55+,2026-06-23,9,832.68,92.52,4,36,296,0.0,2,1,3,0.2162,Low
CUST105828,Priya Kaur,2025-01-04,Malaysia,Budget,18-24,2026-07-12,6,791.34,131.89,4,17,571,0.0,2,2,3,0.4275,Medium
CUST105829,Ahmad Chua,2025-09-18,Thailand,Premium,35-44,2026-06-28,12,1940.0,161.67,6,31,314,0.0,2,1,1,0.0626,Low
CUST105830,Jia Xin Yusof,2024-08-20,Malaysia,Budget,35-44,2026-02-28,6,640.8,106.8,5,151,708,1.0,4,2,3,0.4009,Medium
CUST105831,Suresh Rahman,2026-01-18,Malaysia,Budget,35-44,2026-02-17,2,995.62,497.81,2,162,192,1.0,4,4,2,0.7797,High
